server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_1,22:24:30,22:25:00,36.39,58.02,
server_1,22:24:40,22:25:10,45.86,58.43,
server_1,22:24:50,22:25:20,53.77,49.82,
server_1,22:25:00,22:25:30,56.33,44.89,
server_1,22:25:10,22:25:40,39.78,53.00,
server_1,22:25:20,22:25:50,37.03,56.65,
server_1,22:25:30,22:26:00,32.70,55.21,
server_1,22:25:40,22:26:10,58.56,49.03,
server_1,22:25:50,22:26:20,60.91,60.83,
server_1,22:26:00,22:26:30,70.71,68.96,
server_1,22:26:10,22:26:40,60.12,74.62,
server_1,22:26:20,22:26:50,66.22,60.32,
server_1,22:26:30,22:27:00,58.10,70.41,
server_1,22:26:40,22:27:10,65.24,50.21,
server_1,22:26:50,22:27:20,60.93,53.03,
server_1,22:27:00,22:27:30,62.43,37.09,
server_1,22:27:10,22:27:40,55.67,61.81,
server_1,22:27:20,22:27:50,49.78,69.85,
server_1,22:27:30,22:28:00,46.91,66.93,
server_1,22:27:40,22:28:10,39.98,57.49,
server_1,22:27:50,22:28:20,45.14,37.48,
server_1,22:28:00,22:28:30,59.20,48.60,
server_1,22:28:10,22:28:40,67.66,53.35,
server_1,22:28:20,22:28:50,68.30,58.56,
server_1,22:28:30,22:29:00,63.62,53.33,
server_1,22:28:40,22:29:10,60.49,52.42,
server_1,22:28:50,22:29:20,48.51,71.49,
server_1,22:29:00,22:29:30,47.23,68.43,
server_1,22:29:10,22:29:40,47.62,62.67,
server_1,22:29:20,22:29:50,66.44,37.40,
server_1,22:29:30,22:30:00,57.39,32.03,
server_1,22:29:40,22:30:10,47.82,37.54,
server_1,22:29:50,22:30:20,38.81,51.67,
server_1,22:30:00,22:30:30,56.65,64.39,
server_1,22:30:10,22:30:40,62.96,64.40,
server_1,22:30:20,22:30:50,60.56,62.43,
server_1,22:30:30,22:31:00,57.12,68.30,
server_1,22:30:40,22:31:10,54.32,62.56,
server_1,22:30:50,22:31:20,53.51,62.86,
server_1,22:31:00,22:31:30,48.04,51.87,
server_1,22:31:10,22:31:40,55.22,47.48,
server_1,22:31:20,22:31:50,61.99,50.77,
server_1,22:31:30,22:32:00,65.19,44.23,
server_1,22:31:40,22:32:10,62.44,49.63,
server_1,22:31:50,22:32:20,56.92,43.58,
server_1,22:32:00,22:32:30,59.62,41.08,
server_1,22:32:10,22:32:40,50.64,33.44,
server_1,22:32:20,22:32:50,52.57,29.73,
server_1,22:32:30,22:33:00,48.33,40.63,
server_1,22:32:40,22:33:10,54.57,47.57,
server_1,22:32:50,22:33:20,48.35,45.95,
server_1,22:33:00,22:33:30,50.05,48.69,
server_1,22:33:10,22:33:40,64.32,52.60,
server_1,22:33:20,22:33:50,71.33,58.31,
server_1,22:33:30,22:34:00,68.01,52.58,
server_1,22:33:40,22:34:10,48.16,43.16,
server_1,22:33:50,22:34:20,51.65,50.49,
server_1,22:34:00,22:34:30,57.99,56.39,
server_1,22:34:10,22:34:40,76.79,62.56,CPU spike suspected
server_1,22:34:20,22:34:50,78.28,58.58,CPU spike suspected
server_1,22:34:30,22:35:00,68.38,57.44,
server_1,22:34:40,22:35:10,62.78,53.16,
server_1,22:34:50,22:35:20,56.51,43.98,
server_1,22:35:00,22:35:30,43.45,52.53,
server_1,22:35:10,22:35:40,43.62,65.94,
server_1,22:35:20,22:35:50,53.62,64.68,
server_1,22:35:30,22:36:00,66.96,46.97,
server_1,22:35:40,22:36:10,65.01,45.47,
server_1,22:35:50,22:36:20,52.74,49.34,
server_1,22:36:00,22:36:30,51.86,54.25,
server_1,22:36:10,22:36:40,46.67,51.24,
server_1,22:36:20,22:36:50,60.80,47.54,
server_1,22:36:30,22:37:00,70.47,47.53,
server_1,22:36:40,22:37:10,63.45,56.35,
server_1,22:36:50,22:37:20,56.19,59.58,
server_1,22:37:00,22:37:30,45.29,61.99,
server_1,22:37:10,22:37:40,43.66,41.43,
server_1,22:37:20,22:37:50,42.50,44.12,
server_1,22:37:30,22:38:00,56.52,42.66,
server_1,22:37:40,22:38:10,62.25,45.60,
server_1,22:37:50,22:38:20,56.96,44.48,
server_1,22:38:00,22:38:30,58.40,46.26,
server_1,22:38:10,22:38:40,58.19,44.26,
server_1,22:38:20,22:38:50,57.07,43.59,
server_1,22:38:30,22:39:00,46.62,38.95,
server_1,22:38:40,22:39:10,41.86,49.89,
server_1,22:38:50,22:39:20,53.31,53.54,
server_1,22:39:00,22:39:30,48.43,49.71,
server_1,22:39:10,22:39:40,58.20,47.60,
server_1,22:39:20,22:39:50,44.65,45.83,
server_1,22:39:30,22:40:00,51.44,43.82,
server_1,22:39:40,22:40:10,46.65,39.89,
server_1,22:39:50,22:40:20,43.85,45.81,
server_1,22:40:00,22:40:30,48.05,44.71,
server_1,22:40:10,22:40:40,49.99,41.35,
server_1,22:40:20,22:40:50,63.14,41.16,
server_1,22:40:30,22:41:00,64.72,57.94,
server_1,22:40:40,22:41:10,68.86,56.79,
server_1,22:40:50,22:41:20,61.21,51.94,
server_1,22:41:00,22:41:30,51.38,51.44,
server_1,22:41:10,22:41:40,43.61,64.21,
server_1,22:41:20,22:41:50,36.95,77.00,
server_1,22:41:30,22:42:00,37.40,71.07,
server_1,22:41:40,22:42:10,48.37,57.41,
server_1,22:41:50,22:42:20,56.75,41.30,
server_1,22:42:00,22:42:30,53.63,39.47,
server_1,22:42:10,22:42:40,37.75,50.04,
server_1,22:42:20,22:42:50,36.54,50.63,
server_1,22:42:30,22:43:00,35.19,49.61,
server_1,22:42:40,22:43:10,46.40,40.93,
server_1,22:42:50,22:43:20,48.50,47.36,
server_1,22:43:00,22:43:30,58.78,53.60,
server_1,22:43:10,22:43:40,56.04,60.54,
server_1,22:43:20,22:43:50,65.92,51.06,
server_1,22:43:30,22:44:00,51.48,39.94,
server_1,22:43:40,22:44:10,52.24,40.72,
server_1,22:43:50,22:44:20,41.07,47.63,
server_1,22:44:00,22:44:30,49.64,50.26,
server_1,22:44:10,22:44:40,47.27,49.11,
server_1,22:44:20,22:44:50,42.21,45.50,
server_1,22:44:30,22:45:00,38.20,47.06,
server_1,22:44:40,22:45:10,52.13,53.29,
server_1,22:44:50,22:45:20,50.64,71.05,
server_1,22:45:00,22:45:30,63.90,81.91,Memory saturation suspected
server_1,22:45:10,22:45:40,49.08,68.63,
server_1,22:45:20,22:45:50,70.07,54.24,
server_1,22:45:30,22:46:00,67.71,50.76,
server_1,22:45:40,22:46:10,79.98,65.80,CPU spike suspected
server_1,22:45:50,22:46:20,65.93,62.32,
server_1,22:46:00,22:46:30,58.28,56.81,
server_1,22:46:10,22:46:40,53.03,41.22,
server_1,22:46:20,22:46:50,52.28,41.89,
server_1,22:46:30,22:47:00,58.25,42.21,
server_1,22:46:40,22:47:10,51.56,44.54,
server_1,22:46:50,22:47:20,58.28,37.01,
server_1,22:47:00,22:47:30,43.61,39.82,
server_1,22:47:10,22:47:40,50.71,46.67,
server_1,22:47:20,22:47:50,50.92,65.39,
server_1,22:47:30,22:48:00,66.45,61.20,
server_1,22:47:40,22:48:10,59.30,64.78,
server_1,22:47:50,22:48:20,48.32,52.61,
server_1,22:48:00,22:48:30,49.97,64.16,
server_1,22:48:10,22:48:40,61.60,65.82,
server_1,22:48:20,22:48:50,59.98,73.75,
server_1,22:48:30,22:49:00,51.31,60.72,
server_1,22:48:40,22:49:10,49.95,56.89,
server_1,22:48:50,22:49:20,72.07,52.72,
server_1,22:49:00,22:49:30,77.31,69.86,CPU spike suspected
server_1,22:49:10,22:49:40,75.57,71.04,
server_1,22:49:20,22:49:50,55.40,64.86,
server_1,22:49:30,22:50:00,56.74,42.76,
server_1,22:49:40,22:50:10,58.47,42.37,
server_1,22:49:50,22:50:20,67.17,46.23,
server_1,22:50:00,22:50:30,49.23,56.02,
server_1,22:50:10,22:50:40,34.76,47.52,
server_1,22:50:20,22:50:50,28.71,58.66,
server_1,22:50:30,22:51:00,43.63,56.10,
server_1,22:50:40,22:51:10,50.06,59.08,
server_1,22:50:50,22:51:20,54.13,51.70,
server_1,22:51:00,22:51:30,43.33,57.47,
server_1,22:51:10,22:51:40,47.76,65.10,
server_1,22:51:20,22:51:50,48.82,64.08,
server_1,22:51:30,22:52:00,55.60,57.01,
server_1,22:51:40,22:52:10,51.82,48.96,
server_1,22:51:50,22:52:20,46.58,45.72,
server_10,20:52:00,20:52:30,42.95,46.46,
server_10,20:52:10,20:52:40,58.27,51.88,
server_10,20:52:20,20:52:50,61.67,39.76,
server_10,20:52:30,20:53:00,50.90,53.67,
server_10,20:52:40,20:53:10,60.79,42.50,
server_10,20:52:50,20:53:20,65.07,51.85,
server_10,20:53:00,20:53:30,69.90,54.74,
server_10,20:53:10,20:53:40,56.41,59.45,
server_10,20:53:20,20:53:50,56.19,54.00,
server_10,20:53:30,20:54:00,66.32,63.15,
server_10,20:53:40,20:54:10,63.20,56.91,
server_10,20:53:50,20:54:20,54.24,66.53,
server_10,20:54:00,20:54:30,41.10,51.62,
server_10,20:54:10,20:54:40,34.54,60.22,
server_10,20:54:20,20:54:50,46.19,57.84,
server_10,20:54:30,20:55:00,38.40,68.94,
server_10,20:54:40,20:55:10,48.46,63.04,
server_10,20:54:50,20:55:20,45.18,55.86,
server_10,20:55:00,20:55:30,48.68,46.64,
server_10,20:55:10,20:55:40,49.74,49.19,
server_10,20:55:20,20:55:50,51.20,51.21,
server_10,20:55:30,20:56:00,51.17,50.55,
server_10,20:55:40,20:56:10,61.82,51.89,
server_10,20:55:50,20:56:20,61.89,50.21,
server_10,20:56:00,20:56:30,66.32,46.77,
server_10,20:56:10,20:56:40,56.37,45.96,
server_10,20:56:20,20:56:50,53.83,43.95,
server_10,20:56:30,20:57:00,54.99,63.44,
server_10,20:56:40,20:57:10,51.90,60.77,
server_10,20:56:50,20:57:20,42.60,71.55,
server_10,20:57:00,20:57:30,38.29,56.53,
server_10,20:57:10,20:57:40,43.76,49.28,
server_10,20:57:20,20:57:50,51.65,39.02,
server_10,20:57:30,20:58:00,53.86,42.37,
server_10,20:57:40,20:58:10,52.81,48.80,
server_10,20:57:50,20:58:20,46.54,55.19,
server_10,20:58:00,20:58:30,46.20,51.79,
server_10,20:58:10,20:58:40,35.90,63.15,
server_10,20:58:20,20:58:50,41.54,54.03,
server_10,20:58:30,20:59:00,32.54,55.48,
server_10,20:58:40,20:59:10,49.36,58.45,
server_10,20:58:50,20:59:20,56.59,70.42,
server_10,20:59:00,20:59:30,67.40,60.51,
server_10,20:59:10,20:59:40,56.41,48.26,
server_10,20:59:20,20:59:50,49.47,37.86,
server_10,20:59:30,21:00:00,51.52,53.80,
server_10,20:59:40,21:00:10,57.79,61.12,
server_10,20:59:50,21:00:20,59.60,66.78,
server_10,21:00:00,21:00:30,46.41,54.19,
server_10,21:00:10,21:00:40,34.38,52.80,
server_10,21:00:20,21:00:50,37.99,53.63,
server_10,21:00:30,21:01:00,46.33,56.98,
server_10,21:00:40,21:01:10,47.00,48.97,
server_10,21:00:50,21:01:20,55.79,39.81,
server_10,21:01:00,21:01:30,61.15,48.18,
server_10,21:01:10,21:01:40,77.65,57.01,CPU spike suspected
server_10,21:01:20,21:01:50,60.12,66.02,
server_10,21:01:30,21:02:00,68.07,71.69,
server_10,21:01:40,21:02:10,55.27,61.44,
server_10,21:01:50,21:02:20,70.05,64.90,
server_10,21:02:00,21:02:30,66.63,59.98,
server_10,21:02:10,21:02:40,69.03,68.35,
server_10,21:02:20,21:02:50,73.18,77.16,
server_10,21:02:30,21:03:00,63.46,70.90,
server_10,21:02:40,21:03:10,62.68,68.52,
server_10,21:02:50,21:03:20,43.85,57.70,
server_10,21:03:00,21:03:30,56.37,56.60,
server_10,21:03:10,21:03:40,67.50,48.76,
server_10,21:03:20,21:03:50,89.27,55.74,CPU spike suspected
server_10,21:03:30,21:04:00,72.73,57.24,
server_10,21:03:40,21:04:10,66.62,55.23,
server_10,21:03:50,21:04:20,44.71,36.67,
server_10,21:04:00,21:04:30,59.68,37.95,
server_10,21:04:10,21:04:40,67.79,45.89,
server_10,21:04:20,21:04:50,71.90,51.24,
server_10,21:04:30,21:05:00,55.18,54.76,
server_10,21:04:40,21:05:10,46.71,53.70,
server_10,21:04:50,21:05:20,64.04,56.25,
server_10,21:05:00,21:05:30,71.44,53.94,
server_10,21:05:10,21:05:40,77.67,63.38,CPU spike suspected
server_10,21:05:20,21:05:50,59.68,60.90,
server_10,21:05:30,21:06:00,69.14,68.51,
server_10,21:05:40,21:06:10,65.33,54.74,
server_10,21:05:50,21:06:20,67.53,56.81,
server_10,21:06:00,21:06:30,68.53,60.50,
server_10,21:06:10,21:06:40,59.27,59.17,
server_10,21:06:20,21:06:50,59.88,59.81,
server_10,21:06:30,21:07:00,49.14,48.69,
server_10,21:06:40,21:07:10,64.56,68.40,
server_10,21:06:50,21:07:20,75.21,64.76,
server_10,21:07:00,21:07:30,75.35,59.60,
server_10,21:07:10,21:07:40,69.60,38.44,
server_10,21:07:20,21:07:50,52.13,48.06,
server_10,21:07:30,21:08:00,56.39,43.75,
server_10,21:07:40,21:08:10,57.66,61.63,
server_10,21:07:50,21:08:20,57.25,55.68,
server_10,21:08:00,21:08:30,60.66,70.91,
server_10,21:08:10,21:08:40,51.59,58.85,
server_10,21:08:20,21:08:50,59.25,61.08,
server_10,21:08:30,21:09:00,51.45,40.16,
server_10,21:08:40,21:09:10,55.35,45.22,
server_10,21:08:50,21:09:20,54.76,44.61,
server_10,21:09:00,21:09:30,56.13,43.78,
server_10,21:09:10,21:09:40,49.70,43.25,
server_10,21:09:20,21:09:50,56.01,47.92,
server_10,21:09:30,21:10:00,56.07,63.56,
server_10,21:09:40,21:10:10,55.76,59.73,
server_10,21:09:50,21:10:20,41.62,42.27,
server_10,21:10:00,21:10:30,43.30,39.75,
server_10,21:10:10,21:10:40,45.89,51.59,
server_10,21:10:20,21:10:50,54.17,60.78,
server_10,21:10:30,21:11:00,47.70,64.55,
server_10,21:10:40,21:11:10,56.09,51.25,
server_10,21:10:50,21:11:20,59.58,47.61,
server_10,21:11:00,21:11:30,64.26,49.67,
server_10,21:11:10,21:11:40,53.98,50.07,
server_10,21:11:20,21:11:50,50.60,51.59,
server_10,21:11:30,21:12:00,41.41,40.14,
server_10,21:11:40,21:12:10,42.72,38.90,
server_10,21:11:50,21:12:20,41.88,41.73,
server_10,21:12:00,21:12:30,50.12,40.92,
server_10,21:12:10,21:12:40,54.93,47.12,
server_10,21:12:20,21:12:50,57.43,61.71,
server_10,21:12:30,21:13:00,64.47,76.29,
server_10,21:12:40,21:13:10,65.24,77.88,
server_10,21:12:50,21:13:20,66.01,62.31,
server_10,21:13:00,21:13:30,51.92,48.23,
server_10,21:13:10,21:13:40,49.57,47.97,
server_10,21:13:20,21:13:50,56.03,42.09,
server_10,21:13:30,21:14:00,63.79,46.57,
server_10,21:13:40,21:14:10,65.01,56.66,
server_10,21:13:50,21:14:20,62.69,69.83,
server_10,21:14:00,21:14:30,60.84,75.04,
server_10,21:14:10,21:14:40,48.73,66.41,
server_10,21:14:20,21:14:50,36.71,64.94,
server_10,21:14:30,21:15:00,44.72,67.15,
server_10,21:14:40,21:15:10,58.72,53.65,
server_10,21:14:50,21:15:20,66.57,48.55,
server_10,21:15:00,21:15:30,64.70,38.96,
server_10,21:15:10,21:15:40,57.90,47.08,
server_10,21:15:20,21:15:50,51.33,41.72,
server_10,21:15:30,21:16:00,41.68,46.30,
server_10,21:15:40,21:16:10,49.41,41.81,
server_10,21:15:50,21:16:20,44.97,51.53,
server_10,21:16:00,21:16:30,44.85,52.96,
server_10,21:16:10,21:16:40,38.20,59.59,
server_10,21:16:20,21:16:50,54.23,50.86,
server_10,21:16:30,21:17:00,52.59,50.47,
server_10,21:16:40,21:17:10,56.22,49.61,
server_10,21:16:50,21:17:20,50.23,53.33,
server_10,21:17:00,21:17:30,55.94,54.27,
server_10,21:17:10,21:17:40,48.13,62.96,
server_10,21:17:20,21:17:50,51.62,58.37,
server_10,21:17:30,21:18:00,55.91,63.68,
server_10,21:17:40,21:18:10,65.28,53.35,
server_10,21:17:50,21:18:20,59.12,68.54,
server_10,21:18:00,21:18:30,59.11,55.49,
server_10,21:18:10,21:18:40,50.24,47.45,
server_10,21:18:20,21:18:50,47.09,34.31,
server_10,21:18:30,21:19:00,43.30,39.24,
server_10,21:18:40,21:19:10,45.13,44.77,
server_10,21:18:50,21:19:20,53.82,51.77,
server_10,21:19:00,21:19:30,56.91,43.91,
server_10,21:19:10,21:19:40,52.55,41.60,
server_10,21:19:20,21:19:50,41.71,43.42,
server_10,21:19:30,21:20:00,37.44,51.44,
server_10,21:19:40,21:20:10,42.83,51.69,
server_10,21:19:50,21:20:20,52.60,52.62,
server_10,21:20:00,21:20:30,51.97,54.81,
server_10,21:20:10,21:20:40,52.52,61.74,
server_10,21:20:20,21:20:50,50.33,49.81,
server_10,21:20:30,21:21:00,53.69,43.91,
server_10,21:20:40,21:21:10,55.70,45.22,
server_10,21:20:50,21:21:20,59.22,57.51,
server_10,21:21:00,21:21:30,46.31,62.55,
server_10,21:21:10,21:21:40,54.61,50.48,
server_10,21:21:20,21:21:50,56.88,48.15,
server_10,21:21:30,21:22:00,59.51,43.36,
server_10,21:21:40,21:22:10,48.32,46.99,
server_10,21:21:50,21:22:20,39.51,41.32,
server_10,21:22:00,21:22:30,45.83,46.37,
server_10,21:22:10,21:22:40,44.92,47.33,
server_10,21:22:20,21:22:50,47.15,50.96,
server_10,21:22:30,21:23:00,43.71,52.56,
server_10,21:22:40,21:23:10,56.52,61.67,
server_10,21:22:50,21:23:20,51.79,52.72,
server_10,21:23:00,21:23:30,56.99,43.02,
server_10,21:23:10,21:23:40,43.50,34.15,
server_10,21:23:20,21:23:50,47.96,41.87,
server_10,21:23:30,21:24:00,41.50,52.26,
server_10,21:23:40,21:24:10,47.14,45.61,
server_10,21:23:50,21:24:20,51.94,50.62,
server_10,21:24:00,21:24:30,62.18,33.17,
server_10,21:24:10,21:24:40,60.16,44.46,
server_10,21:24:20,21:24:50,48.78,34.32,
server_10,21:24:30,21:25:00,55.33,49.53,
server_10,21:24:40,21:25:10,51.18,43.76,
server_10,21:24:50,21:25:20,61.23,37.31,
server_10,21:25:00,21:25:30,41.34,30.54,
server_10,21:25:10,21:25:40,37.12,41.05,
server_10,21:25:20,21:25:50,33.17,51.13,
server_10,21:25:30,21:26:00,35.03,46.43,
server_10,21:25:40,21:26:10,44.92,44.46,
server_10,21:25:50,21:26:20,43.06,40.42,
server_10,21:26:00,21:26:30,53.79,55.19,
server_10,21:26:10,21:26:40,63.78,53.26,
server_10,21:26:20,21:26:50,64.24,55.65,
server_10,21:26:30,21:27:00,55.91,46.13,
server_10,21:26:40,21:27:10,41.69,38.88,
server_10,21:26:50,21:27:20,38.40,44.79,
server_10,21:27:00,21:27:30,39.33,46.22,
server_10,21:27:10,21:27:40,41.83,50.31,
server_10,21:27:20,21:27:50,32.42,60.13,
server_10,21:27:30,21:28:00,34.52,60.81,
server_10,21:27:40,21:28:10,33.46,74.11,
server_10,21:27:50,21:28:20,55.66,66.51,
server_10,21:28:00,21:28:30,55.55,64.70,
server_10,21:28:10,21:28:40,53.62,48.45,
server_10,21:28:20,21:28:50,57.18,39.68,
server_10,21:28:30,21:29:00,50.22,47.29,
server_10,21:28:40,21:29:10,61.56,49.48,
server_10,21:28:50,21:29:20,57.92,61.66,
server_10,21:29:00,21:29:30,72.96,68.82,
server_10,21:29:10,21:29:40,65.38,66.77,
server_10,21:29:20,21:29:50,57.36,56.45,
server_10,21:29:30,21:30:00,52.81,43.56,
server_10,21:29:40,21:30:10,50.88,47.58,
server_10,21:29:50,21:30:20,52.02,51.52,
server_10,21:30:00,21:30:30,57.99,61.98,
server_10,21:30:10,21:30:40,60.73,63.52,
server_10,21:30:20,21:30:50,65.71,62.22,
server_10,21:30:30,21:31:00,57.37,48.57,
server_10,21:30:40,21:31:10,54.76,48.75,
server_10,21:30:50,21:31:20,57.12,39.60,
server_10,21:31:00,21:31:30,54.42,43.22,
server_10,21:31:10,21:31:40,58.56,42.72,
server_10,21:31:20,21:31:50,51.27,51.08,
server_10,21:31:30,21:32:00,57.41,56.65,
server_10,21:31:40,21:32:10,60.45,46.44,
server_10,21:31:50,21:32:20,47.96,49.07,
server_10,21:32:00,21:32:30,44.55,48.31,
server_10,21:32:10,21:32:40,40.22,60.94,
server_10,21:32:20,21:32:50,52.45,55.11,
server_10,21:32:30,21:33:00,42.91,54.19,
server_10,21:32:40,21:33:10,43.60,54.22,
server_10,21:32:50,21:33:20,45.02,58.48,
server_10,21:33:00,21:33:30,52.51,54.97,
server_10,21:33:10,21:33:40,42.41,54.23,
server_10,21:33:20,21:33:50,38.75,48.19,
server_10,21:33:30,21:34:00,41.97,50.56,
server_10,21:33:40,21:34:10,51.51,51.02,
server_10,21:33:50,21:34:20,58.56,61.90,
server_10,21:34:00,21:34:30,53.40,66.85,
server_10,21:34:10,21:34:40,49.94,58.94,
server_10,21:34:20,21:34:50,33.29,54.97,
server_10,21:34:30,21:35:00,44.01,55.42,
server_10,21:34:40,21:35:10,37.22,53.58,
server_10,21:34:50,21:35:20,43.59,41.97,
server_10,21:35:00,21:35:30,31.43,40.19,
server_10,21:35:10,21:35:40,46.83,45.85,
server_10,21:35:20,21:35:50,50.90,50.83,
server_10,21:35:30,21:36:00,54.44,44.36,
server_10,21:35:40,21:36:10,48.03,44.40,
server_10,21:35:50,21:36:20,45.12,49.29,
server_10,21:36:00,21:36:30,40.95,59.30,
server_10,21:36:10,21:36:40,39.42,63.49,
server_10,21:36:20,21:36:50,49.22,72.00,
server_10,21:36:30,21:37:00,58.46,62.37,
server_10,21:36:40,21:37:10,71.38,64.00,
server_10,21:36:50,21:37:20,60.11,53.77,
server_10,21:37:00,21:37:30,53.15,67.92,
server_10,21:37:10,21:37:40,41.28,67.44,
server_10,21:37:20,21:37:50,40.63,75.66,
server_10,21:37:30,21:38:00,42.47,61.80,
server_10,21:37:40,21:38:10,33.12,58.56,
server_10,21:37:50,21:38:20,43.49,54.39,
server_10,21:38:00,21:38:30,37.05,45.03,
server_10,21:38:10,21:38:40,44.58,52.53,
server_10,21:38:20,21:38:50,40.48,49.22,
server_10,21:38:30,21:39:00,42.07,52.04,
server_10,21:38:40,21:39:10,34.10,41.88,
server_10,21:38:50,21:39:20,43.97,51.49,
server_10,21:39:00,21:39:30,47.78,54.44,
server_10,21:39:10,21:39:40,67.27,63.37,
server_10,21:39:20,21:39:50,67.98,51.88,
server_10,21:39:30,21:40:00,72.99,48.97,
server_10,21:39:40,21:40:10,73.06,54.00,
server_10,21:39:50,21:40:20,64.74,58.71,
server_10,21:40:00,21:40:30,65.83,80.43,Memory saturation suspected
server_10,21:40:10,21:40:40,60.71,64.18,
server_10,21:40:20,21:40:50,54.64,67.31,
server_10,21:40:30,21:41:00,51.78,54.56,
server_10,21:40:40,21:41:10,38.78,65.82,
server_10,21:40:50,21:41:20,46.22,61.03,
server_10,21:41:00,21:41:30,45.13,56.89,
server_10,21:41:10,21:41:40,54.39,45.98,
server_10,21:41:20,21:41:50,44.04,40.54,
server_10,21:41:30,21:42:00,39.70,50.60,
server_10,21:41:40,21:42:10,46.51,62.28,
server_10,21:41:50,21:42:20,50.82,61.06,
server_10,21:42:00,21:42:30,56.39,48.16,
server_10,21:42:10,21:42:40,40.80,43.12,
server_10,21:42:20,21:42:50,45.95,44.44,
server_10,21:42:30,21:43:00,39.90,43.25,
server_10,21:42:40,21:43:10,52.64,39.44,
server_10,21:42:50,21:43:20,51.89,47.73,
server_10,21:43:00,21:43:30,60.19,53.78,
server_10,21:43:10,21:43:40,58.94,54.67,
server_10,21:43:20,21:43:50,48.95,58.19,
server_10,21:43:30,21:44:00,45.65,58.92,
server_10,21:43:40,21:44:10,37.58,55.23,
server_10,21:43:50,21:44:20,38.15,43.12,
server_10,21:44:00,21:44:30,35.89,35.81,
server_10,21:44:10,21:44:40,44.74,42.24,
server_10,21:44:20,21:44:50,54.30,51.61,
server_10,21:44:30,21:45:00,56.78,50.93,
server_10,21:44:40,21:45:10,47.79,42.34,
server_10,21:44:50,21:45:20,47.00,43.69,
server_10,21:45:00,21:45:30,43.81,43.15,
server_10,21:45:10,21:45:40,43.51,44.48,
server_10,21:45:20,21:45:50,37.34,37.01,
server_10,21:45:30,21:46:00,39.83,45.77,
server_10,21:45:40,21:46:10,59.11,53.72,
server_10,21:45:50,21:46:20,57.75,48.88,
server_10,21:46:00,21:46:30,50.70,44.84,
server_10,21:46:10,21:46:40,32.61,39.36,
server_10,21:46:20,21:46:50,41.89,50.32,
server_10,21:46:30,21:47:00,41.75,51.22,
server_10,21:46:40,21:47:10,54.22,59.40,
server_10,21:46:50,21:47:20,47.10,50.74,
server_10,21:47:00,21:47:30,53.00,51.70,
server_10,21:47:10,21:47:40,44.99,49.40,
server_10,21:47:20,21:47:50,56.63,64.51,
server_10,21:47:30,21:48:00,60.82,66.43,
server_10,21:47:40,21:48:10,62.45,65.04,
server_10,21:47:50,21:48:20,52.81,55.53,
server_10,21:48:00,21:48:30,47.25,52.37,
server_10,21:48:10,21:48:40,49.88,53.65,
server_10,21:48:20,21:48:50,53.42,53.55,
server_10,21:48:30,21:49:00,59.43,58.76,
server_10,21:48:40,21:49:10,56.89,70.04,
server_10,21:48:50,21:49:20,50.03,64.75,
server_10,21:49:00,21:49:30,48.69,65.80,
server_10,21:49:10,21:49:40,43.41,46.06,
server_10,21:49:20,21:49:50,44.43,48.03,
server_10,21:49:30,21:50:00,46.80,35.90,
server_10,21:49:40,21:50:10,53.51,42.17,
server_10,21:49:50,21:50:20,58.50,42.80,
server_10,21:50:00,21:50:30,52.10,52.31,
server_10,21:50:10,21:50:40,44.40,45.88,
server_10,21:50:20,21:50:50,45.78,46.74,
server_10,21:50:30,21:51:00,51.93,46.42,
server_10,21:50:40,21:51:10,59.85,50.59,
server_10,21:50:50,21:51:20,48.63,51.94,
server_10,21:51:00,21:51:30,45.10,45.12,
server_10,21:51:10,21:51:40,37.67,47.45,
server_10,21:51:20,21:51:50,53.97,34.53,
server_10,21:51:30,21:52:00,58.09,46.55,
server_10,21:51:40,21:52:10,60.17,47.45,
server_10,21:51:50,21:52:20,56.25,49.41,
server_10,21:52:00,21:52:30,51.88,40.57,
server_10,21:52:10,21:52:40,48.86,36.14,
server_10,21:52:20,21:52:50,48.74,48.85,
server_10,21:52:30,21:53:00,62.83,62.80,
server_10,21:52:40,21:53:10,81.48,77.18,CPU spike suspected
server_10,21:52:50,21:53:20,73.82,71.00,
server_10,21:53:00,21:53:30,58.10,58.29,
server_10,21:53:10,21:53:40,37.69,40.14,
server_10,21:53:20,21:53:50,46.26,45.07,
server_10,21:53:30,21:54:00,34.21,57.31,
server_10,21:53:40,21:54:10,44.20,69.30,
server_10,21:53:50,21:54:20,36.21,62.97,
server_10,21:54:00,21:54:30,59.88,58.23,
server_10,21:54:10,21:54:40,46.35,64.69,
server_10,21:54:20,21:54:50,48.44,68.51,
server_10,21:54:30,21:55:00,39.72,59.27,
server_10,21:54:40,21:55:10,58.17,45.10,
server_10,21:54:50,21:55:20,55.78,43.60,
server_10,21:55:00,21:55:30,55.27,48.79,
server_10,21:55:10,21:55:40,52.35,55.44,
server_10,21:55:20,21:55:50,52.49,64.09,
server_10,21:55:30,21:56:00,51.31,58.07,
server_10,21:55:40,21:56:10,47.12,46.66,
server_10,21:55:50,21:56:20,40.03,54.84,
server_10,21:56:00,21:56:30,48.47,48.40,
server_10,21:56:10,21:56:40,48.18,56.67,
